prod_id,prod_title,price,category,brand,stock,asin
PROD-10872,  Proactive dedicated concept  ,329.88,Beauty,Samsung,268,BHEPDUARRM
PROD-10873,  Persistent executive info-mediaries  ,311.1,Apparel,APPLE,440,B406TXTNBE
PROD-10874,  Automated intangible methodology  ,189.11,Sports,Sony,84,BAZVWJLO9F
PROD-10875,  Team-oriented next generation access  ,343.52,Home & Kitchen,SONY,231,B7E7CRS42A
PROD-10876,  Secured zero tolerance secured line  ,297.07,Sports,Sony,332,B4EXGWM6JP
PROD-10877,  Innovative transitional architecture  ,168.47,electronics,Nike,425,BO7MH32OYN
PROD-10878,  Virtual didactic infrastructure  ,221.65,Electronics,Sony,351,BNKATJE46Z
PROD-10879,  Synergistic regional pricing structure  ,94.91,Beauty,Samsung,122,B7QW5WMPF4
PROD-10880,  Fundamental empowering knowledgebase  ,377.54,Apparel,Nike,274,BJSZAFRQS9
PROD-10881,  Networked empowering strategy  ,109.71,ELECTRONICS,Apple,165,BHHFURE22X
PROD-10882,  Multi-tiered optimizing array  ,138.99,Home & Kitchen,SONY,174,B1EDHELW4L
PROD-10883,  Assimilated client-server access  ,216.01,ELECTRONICS,Apple,150,BTBOP2KGPH
PROD-10884,  Right-sized 5thgeneration open architecture  ,325.97,electronics,Samsung,283,BT6A7NXV81
PROD-10885,  Face-to-face stable monitoring  ,156.33,Sports,Apple,416,BI1UMDHDDD
PROD-10886,  Right-sized discrete standardization  ,380.87,Electronics,SONY,92,BB87SAYHV4
PROD-10887,  Assimilated intangible leverage  ,492.68,electronics,SONY,128,BDKLAHU81I
PROD-10888,  Organic zero-defect moratorium  ,336.64,electronics,Samsung,290,BE8S7D2ZU7
PROD-10889,  Persistent system-worthy product  ,236.88,Home & Kitchen,Apple,488,BH46SYEJ0D
PROD-10890,  Seamless tertiary knowledgebase  ,425.15,Apparel,Apple,282,BKNCIR35CT
PROD-10891,  Reverse-engineered background Graphic Interface  ,417.72,Electronics,Apple,415,BL0JDVKBZG
PROD-10892,  Synergized 3rdgeneration matrices  ,481.55,Beauty,Nike,254,BF3991BXWO
PROD-10893,  Customizable zero tolerance Graphical User Interface  ,330.65,ELECTRONICS,SONY,500,BEO5ISB2UJ
PROD-10894,  Horizontal optimal knowledge user  ,396.33,Electronics,SONY,494,BLP1K9R35R
PROD-10895,  Reactive 6thgeneration focus group  ,234.55,Sports,Philips,23,BE15RYWCG5
PROD-10896,  Monitored optimizing moderator  ,296.85,electronics,   Samsung   ,298,B4IT8547MA
PROD-10897,  Ameliorated full-range core  ,259.36,Sports,SONY,486,BAYRS9UMNP
PROD-10898,  Organic national complexity  ,469.41,Sports,Samsung,446,BYHF0BSHX1
PROD-10899,  Pre-emptive background adapter  ,416.61,electronics,Sony,106,BWNOSTN2GR
PROD-10900,  Operative methodical migration  ,235.97,electronics,Samsung,39,B53YL1POR1
PROD-10901,  User-friendly 3rdgeneration Graphic Interface  ,49.95,Beauty,Apple,176,BZJ1FF11MU
PROD-10902,  Streamlined contextually-based matrices  ,449.24,Beauty,SONY,65,BTQL8TQZCZ
PROD-10903,  Decentralized holistic throughput  ,119.51,Sports,SONY,188,BTXMIQDGVU
PROD-10904,  Multi-tiered systematic standardization  ,479.44,Home & Kitchen,Sony,354,BLV8SGNDZ6
PROD-10905,  Innovative responsive forecast  ,263.29,Electronics,Samsung,43,B5O0UEYVJL
PROD-10906,  Networked multimedia software  ,429.87,Home & Kitchen,SONY,284,BZITOHPQJV
PROD-10907,  Assimilated national system engine  ,217.89,Beauty,Nike,254,B33RF02F3Z
PROD-10908,  Down-sized uniform info-mediaries  ,38.48,Beauty,Philips,387,BNOT9I56OG
PROD-10909,  Implemented regional standardization  ,146.26,Electronics,Apple,129,BHVM0BVM19
PROD-10910,  Innovative leadingedge application  ,88.65,Apparel,SONY,314,BFO20PWHLR
PROD-10911,  Future-proofed needs-based emulation  ,306.44,Sports,Apple,13,B1H00KXS7U
PROD-10912,  Open-source demand-driven Local Area Network  ,307.42,ELECTRONICS,APPLE,87,BBZE0YTPO3
PROD-10913,  Profit-focused asymmetric analyzer  ,222.2,Sports,   Samsung   ,492,BXNRVDUMW1
PROD-10914,  Seamless heuristic encoding  ,256.06,ELECTRONICS,Nike,58,BLELF56A48
PROD-10915,  Business-focused holistic architecture  ,11.0,Apparel,APPLE,101,BXK3L72BQJ
PROD-10916,  Integrated grid-enabled matrix  ,341.48,Apparel,Samsung,396,BQ8LV3ZXKS
PROD-10798,  Open-architected didactic policy  ,137.47,Sports,APPLE,264,B6T9NPY43Y
PROD-10918,  Pre-emptive needs-based project  ,326.51,Beauty,Philips,261,B495TDYF30
PROD-10919,  Reactive transitional hub  ,47.84,Beauty,Sony,280,BK208FYVD7
PROD-10920,  Intuitive reciprocal secured line  ,208.8,electronics,Philips,85,BTKLO6J9AN
PROD-10921,  Business-focused uniform architecture  ,286.85,Sports,Apple,290,BB01P0HGJL
PROD-10922,  Public-key regional algorithm  ,263.12,ELECTRONICS,Samsung,109,BYM1WZY7A9
PROD-10923,  Programmable bottom-line groupware  ,273.98,Beauty,Philips,171,B8WFWRI47F
PROD-10924,  Business-focused composite concept  ,144.35,Home & Kitchen,Philips,45,BC4GY914ER
PROD-10925,  Networked background application  ,207.94,ELECTRONICS,Philips,479,BQPIF7J9ZH
PROD-10926,  Proactive impactful encryption  ,312.16,Electronics,Samsung,285,BNFWUSVDXP
PROD-10927,  Organic interactive Graphical User Interface  ,256.76,Home & Kitchen,APPLE,228,B04638RZ6B
PROD-10928,  Exclusive coherent flexibility  ,64.34,Beauty,Apple,90,BL2C37VYGG
PROD-10929,  Re-contextualized multi-tasking flexibility  ,381.82,Sports,Philips,107,BFTGTGS533
PROD-10930,  Enterprise-wide value-added data-warehouse  ,461.38,Home & Kitchen,Samsung,240,BAKWDXTKLC
PROD-10931,  Multi-tiered user-facing firmware  ,377.24,Apparel,Philips,184,BW84ACJ1VJ
PROD-10932,  Intuitive multi-tasking service-desk  ,460.26,Apparel,Sony,239,B52TYXM48P
PROD-10933,  Object-based stable help-desk  ,227.09,Home & Kitchen,Sony,499,BU2UNJW39C
PROD-10934,  Seamless content-based neural-net  ,488.35,Home & Kitchen,Philips,39,BSJA084KFG
PROD-10935,  Assimilated global leverage  ,265.04,Apparel,Nike,295,BLUTSTC6LP
PROD-10936,  User-friendly transitional structure  ,253.05,Books,SONY,352,B2Z1M9BR6F
PROD-10937,  Digitized encompassing matrix  ,13.87,Beauty,Sony,332,B66DVAU1I6
PROD-10938,  Up-sized real-time definition  ,414.38,Books,Sony,241,BP9UF5RBS5
PROD-10939,  Upgradable mission-critical analyzer  ,346.27,Sports,SONY,140,BR9Q03YYKC
PROD-10940,  Streamlined fault-tolerant productivity  ,355.74,Beauty,Philips,440,BTU95W8LKY
PROD-10941,  Synchronized 24hour moderator  ,96.69,Home & Kitchen,APPLE,454,BEG3LYEG2D
PROD-10942,  User-friendly modular encryption  ,466.24,Home & Kitchen,APPLE,238,BCSH1LBS40
PROD-10943,  Grass-roots secondary support  ,129.86,Electronics,APPLE,91,BZ29VWHIXA
PROD-10944,  Balanced explicit challenge   Special Edition (encoding artifact),444.38,ELECTRONICS,Sony,85,BJBFW7RS49
PROD-10945,  Cloned bottom-line budgetary management  ,184.37,ELECTRONICS,Philips,295,B34FGENZP8
PROD-10946,  Compatible bandwidth-monitored task-force  ,329.74,Apparel,Apple,346,BNF0Q5E1P7
PROD-10947,  Balanced 24/7 firmware  ,230.86,Home & Kitchen,Apple,198,BJ8BYSWZM8
PROD-10948,  Integrated multi-tasking database  ,199.36,Beauty,SONY,33,BHTCM07P6L
PROD-10949,  Balanced logistical projection  ,245.69,electronics,Samsung,34,BVB5LLRAGD
PROD-10950,  User-centric human-resource moderator  ,314.77,Sports,Nike,290,BF9RN3H27F
PROD-10951,  Ameliorated upward-trending moderator  ,145.0,Beauty,Samsung,474,B70YU0QQ6V
PROD-10952,  Persistent hybrid implementation  ,109.16,electronics,APPLE,308,BX7PD4IKRE
PROD-10953,  Business-focused actuating projection  ,121.84,electronics,SONY,38,B1UEB3BIBC
PROD-10954,  Switchable value-added framework  ,376.14,Beauty,Philips,182,BDYIHYHHK1
PROD-10955,  Multi-tiered heuristic methodology  ,440.16,Beauty,Philips,467,BB8CY2OLMY
PROD-10956,  Programmable national policy  ,156.96,Beauty,Sony,399,B8YLK788UF
PROD-10957,  Enterprise-wide demand-driven throughput  ,375.34,Apparel,Philips,305,BJU2BHTLW3
PROD-10958,  Switchable uniform model  ,151.09,Books,Philips,423,BFRPH5782O
PROD-10959,  Innovative exuding task-force  ,49.35,Home & Kitchen,Nike,208,B06OWPXV74
PROD-10960,  Right-sized homogeneous contingency  ,59.16,Sports,Philips,39,BFGBPE1ZSG
PROD-10961,  Enhanced exuding alliance  ,148.67,Apparel,Philips,238,BL92KSMXW7
PROD-10962,  Re-engineered upward-trending leverage  ,451.09,ELECTRONICS,Samsung,450,BL3KJMGYBD
PROD-10963,  Universal content-based architecture  ,151.47,Books,Samsung,209,BQGAY3V7KZ
PROD-10964,  Integrated dedicated challenge  ,,electronics,SONY,362,BF95EXMI8Y
PROD-10965,  Virtual logistical infrastructure  ,147.72,Apparel,Samsung,368,BOVVHDUAXO
PROD-10966,  Grass-roots even-keeled service-desk  ,136.94,electronics,APPLE,367,BFKX6QBE92
PROD-10967,  User-centric system-worthy core   Special Edition (encoding artifact),204.33,Books,Apple,39,B43LLQOXEC
PROD-10968,  Advanced mobile benchmark  ,369.11,electronics,Apple,206,BZVD07VIV4
PROD-10969,  Fundamental mission-critical hierarchy  ,96.2,Apparel,SONY,174,BQD2HPGR99
PROD-10970,  Universal directional structure  ,108.17,electronics,APPLE,10,B92GJUJWAG
PROD-10971,  Devolved hybrid monitoring  ,5.06,electronics,APPLE,221,BC8SC4OV35
PROD-10972,  Managed methodical process improvement  ,136.32,electronics,APPLE,457,BF5PNV1780
PROD-10973,  Reduced coherent time-frame  ,18.5,Sports,SONY,345,BEFXYRAAQW
PROD-10974,  Visionary full-range functionalities  ,362.39,Electronics,Philips,463,BM24JD1FNZ
PROD-10298,  Re-engineered upward-trending extranet  ,496.61,Sports,Philips,134,BBSX8A20AX
PROD-10976,  Diverse holistic parallelism  ,55.3,Books,APPLE,190,BM0L8AIYR4
PROD-10977,  Optional cohesive support  ,56.21,ELECTRONICS,Apple,22,BAZ06CPGTB
PROD-10978,  Centralized eco-centric knowledgebase  ,24.5,Sports,Apple,117,BXXXWCVEHA
PROD-10979,  Vision-oriented even-keeled Internet solution  ,108.04,Home & Kitchen,SONY,25,BYUBE65F4V
PROD-10980,  Secured zero-defect middleware  ,143.84,ELECTRONICS,SONY,376,BKFEE3UU1A
PROD-10981,  Adaptive national core  ,314.74,Beauty,Sony,277,BYBVMTHS37
PROD-10982,  Mandatory zero administration benchmark  ,253.77,Beauty,APPLE,80,BQ2U15GA30
PROD-10983,  Ameliorated bifurcated secured line   Special Edition (encoding artifact),290.91,electronics,APPLE,213,BEENXHMKAC
PROD-10984,  Adaptive systematic workforce  ,126.4,Apparel,Sony,433,BMLLDCH1VD
PROD-10985,  Implemented bandwidth-monitored application  ,438.89,Apparel,SONY,66,B7CORL2VHX
PROD-10986,  Advanced human-resource architecture  ,,electronics,Samsung,23,BYGDL0YTVP
PROD-10987,  Advanced bandwidth-monitored array  ,254.76,electronics,Samsung,153,BZGKNRKHSV
PROD-10988,  Switchable impactful concept  ,424.93,Apparel,APPLE,16,BALHIMCNHX
PROD-10989,  Configurable value-added budgetary management  ,187.85,Apparel,Nike,334,BU0VD01H9X
PROD-10990,  Inverse upward-trending strategy  ,382.01,Beauty,Nike,254,B16ZRKFHYY
PROD-10991,  Multi-tiered fault-tolerant artificial intelligence  ,306.23,Apparel,SONY,40,B6AFIYCS4Z
PROD-10992,  Pre-emptive discrete conglomeration  ,16.77,Beauty,Sony,420,BVAL24UTRG
PROD-10993,  Secured discrete project  ,281.29,Apparel,Philips,59,B7QRWOSF6D
PROD-10994,  Optional didactic frame  ,217.33,Beauty,Nike,281,B9818QODBN
PROD-10995,  Switchable secondary synergy  ,364.18,Apparel,Samsung,221,BW9DNDEU7Z
PROD-10996,  User-friendly multi-tasking Graphical User Interface  ,189.83,electronics,   Samsung   ,176,B4SLUEZZGQ
PROD-10997,  Persistent grid-enabled Local Area Network  ,163.93,Home & Kitchen,APPLE,83,BHWCGKO8N3
PROD-10998,  Sharable bottom-line focus group  ,266.75,Electronics,SONY,434,BAEZ3LAAHW
PROD-10999,  Balanced contextually-based knowledge user  ,293.14,Apparel,Sony,207,BJHMYZTIEQ
PROD-11000,  Intuitive motivating focus group  ,74.46,Beauty,APPLE,297,B5R2OJ4Z1K
PROD-11001,  Robust dedicated artificial intelligence  ,44.57,Home & Kitchen,Apple,130,B8683PEF4I
PROD-11002,  Integrated didactic throughput  ,83.04,Sports,Nike,106,BWKJDQ19VD
PROD-11003,  De-engineered modular strategy  ,471.62,Beauty,Samsung,374,B6CIARGU3U
PROD-11004,  Persistent system-worthy software  ,175.21,Books,Nike,70,BESK9TNJUU
PROD-11005,  Horizontal motivating neural-net  ,459.53,ELECTRONICS,Nike,128,BAWC1EN2RC
PROD-11006,  Vision-oriented zero-defect orchestration   Special Edition (encoding artifact),419.23,ELECTRONICS,Apple,95,BX9SCYON36
PROD-11007,  Grass-roots disintermediate orchestration  ,265.3,Electronics,Nike,339,BNTUXZ02HR
PROD-11008,  Quality-focused 4thgeneration project  ,213.57,Home & Kitchen,Philips,409,BWXJUM2CSS
PROD-11009,  Managed optimizing capability  ,308.03,Electronics,Sony,484,BX1F1IJPIH
PROD-10500,  Expanded optimizing secured line  ,348.52,electronics,Sony,419,BUB2IODDFU
PROD-11011,  Integrated static alliance  ,120.51,ELECTRONICS,Samsung,132,BX86C2Y864
PROD-11012,  Fully-configurable intermediate core  ,96.89,Beauty,APPLE,124,B94NWZSTT3
PROD-11013,  Vision-oriented content-based implementation  ,57.92,Home & Kitchen,Apple,182,B1OTHP3FQ7
PROD-11014,  Streamlined local focus group  ,329.39,Beauty,Nike,193,BJY1YKLXQT
PROD-11015,  Open-architected 3rdgeneration functionalities  ,249.52,Books,Philips,346,BL1H7SQGWO
PROD-11016,  Total high-level model  ,488.01,Electronics,SONY,267,BTG9ZAQJHK
PROD-11017,  Business-focused 5thgeneration service-desk  ,45.98,Sports,APPLE,309,BERAFJN4UB
PROD-11018,  Polarized 24hour ability  ,372.71,Electronics,Nike,453,BJ21BOMYRK
PROD-11019,  Programmable discrete installation  ,316.53,ELECTRONICS,Nike,498,B1KMTUUYL7
PROD-11020,  Decentralized next generation knowledgebase  ,35.11,Electronics,Samsung,289,BAO4I7HF0X
PROD-11021,  Ameliorated system-worthy product  ,23.61,Apparel,Nike,213,BJE08R72KA
PROD-11022,  Realigned secondary productivity  ,477.16,electronics,   Samsung   ,50,BMT80U73IX
PROD-11023,  Front-line encompassing structure  ,438.02,Sports,Samsung,441,BUP0IUUD12
PROD-11024,  Expanded human-resource portal  ,256.42,Apparel,Apple,264,BIW8X7KZ21
PROD-11025,  Fundamental value-added capacity  ,418.56,Electronics,Samsung,59,B1GGCRAMIE
PROD-11026,  Assimilated multi-tasking benchmark  ,415.24,Electronics,Apple,166,BWHS6RYQZU
PROD-11027,  Multi-tiered scalable function  ,141.57,Books,Nike,446,BPLTU6MRVB
PROD-11028,  Diverse scalable emulation  ,446.63,Electronics,Sony,485,B78GD1JJE3
PROD-11029,  Ameliorated systemic utilization  ,386.71,Sports,APPLE,127,B0QXSLO9KZ
PROD-11030,  Enterprise-wide 6thgeneration artificial intelligence  ,268.93,Sports,SONY,317,BZUF919YXM
PROD-11031,  Multi-layered regional monitoring  ,212.72,Apparel,Philips,375,BZQ9KGNWTH
PROD-11032,  Profit-focused modular migration  ,143.82,Books,Sony,413,BMFD0OSF2K
PROD-11033,  Ergonomic intermediate groupware  ,215.0,Home & Kitchen,Nike,498,BGQ6LCPFZ0
PROD-11034,  User-centric optimizing approach  ,76.75,Home & Kitchen,Philips,20,BGWRWBCX7H
PROD-11035,  Up-sized homogeneous Graphic Interface  ,477.09,Books,Sony,167,B19XSTI76I
PROD-11036,  Face-to-face contextually-based intranet  ,144.56,Electronics,APPLE,349,B164Z5QB4B
PROD-11037,  Right-sized didactic synergy  ,93.55,Electronics,Apple,408,BO3C881I7R
PROD-11038,  Distributed disintermediate matrix  ,170.91,Sports,   Samsung   ,174,BC2DZLIXYJ
PROD-11039,  Expanded content-based encoding  ,21.52,Beauty,Philips,107,BBP788IMHE
PROD-11040,  Object-based 24/7 model  ,61.93,Books,Nike,153,BCTQOOP4GD
PROD-11041,  Multi-tiered heuristic system engine  ,131.46,Electronics,APPLE,380,BNLJA6BU87
PROD-11042,  Reduced well-modulated array  ,159.92,Sports,Samsung,61,BQIGNH5Y73
PROD-11043,  De-engineered modular help-desk  ,300.0,ELECTRONICS,Apple,243,BQV0NDERJY
PROD-11044,  Managed homogeneous structure  ,314.29,electronics,APPLE,224,BGEIMER5IN
PROD-11045,  Adaptive optimal contingency  ,122.03,Electronics,Samsung,443,BFZYJ9XOLC
PROD-11046,  Vision-oriented attitude-oriented synergy  ,180.02,electronics,Philips,458,BQVA5QAETW
PROD-11047,  Compatible background model  ,348.81,Sports,Sony,250,BYXDN0O0HM
PROD-11048,  Vision-oriented system-worthy workforce  ,16.44,Beauty,Apple,261,BYYKZUXPTX
PROD-11049,  Face-to-face next generation website  ,284.45,Sports,Sony,209,B0LS4TXPBL
PROD-11050,  Triple-buffered upward-trending ability   Special Edition (encoding artifact),56.96,Electronics,Sony,460,B48D9SY0DW
PROD-11051,  Organic encompassing encoding  ,459.08,Electronics,Apple,431,BIBHEDMV9H
PROD-11052,  Universal responsive implementation  ,153.1,electronics,Apple,217,BZ7RUDZH62
PROD-11053,  Cross-platform methodical core  ,71.36,Beauty,Philips,18,BCAM8A93M8
PROD-11054,  Synergistic transitional artificial intelligence  ,382.13,Apparel,   Samsung   ,13,BZ7KVV4OPO
PROD-11055,  Visionary web-enabled workforce  ,208.76,Sports,Nike,291,BK6NY71FKB
PROD-11056,  User-friendly web-enabled capacity  ,375.68,ELECTRONICS,Philips,481,B20JAJB9YZ
PROD-11057,  Automated tangible workforce  ,200.96,Sports,Nike,361,BHFKFZUJ58
PROD-11058,  Decentralized explicit intranet  ,458.55,Home & Kitchen,SONY,38,BP5WR0H9TS
PROD-11059,  Versatile client-server access  ,269.23,ELECTRONICS,SONY,296,BFKG3S7PV5
PROD-11060,  Total user-facing instruction set  ,383.22,Apparel,Samsung,367,BMGGDG4RHC
PROD-11061,  Seamless heuristic strategy  ,404.92,Beauty,Nike,375,B5ICIXN3D2
PROD-11062,  Virtual tertiary task-force   Special Edition (encoding artifact),422.2,Electronics,Samsung,295,BS4OQFGR9Q
PROD-11063,  Exclusive coherent strategy  ,,Apparel,APPLE,363,BTAX3GUBKM
PROD-11064,  Enterprise-wide exuding throughput  ,350.0,Books,SONY,329,B3NE3XTL6T
PROD-11065,  Open-architected well-modulated standardization  ,318.92,Sports,Samsung,141,BA849E1TU9
PROD-11066,  Synergistic 5thgeneration core  ,450.69,Electronics,Samsung,221,B6BGYRZ6QI
PROD-11067,  Vision-oriented attitude-oriented portal  ,103.02,Books,Samsung,410,BULMOHTQX5
PROD-11068,  Multi-tiered directional superstructure  ,310.7,electronics,   Samsung   ,364,BCZ6A36KQA
PROD-11069,  Reduced impactful website  ,9.88,ELECTRONICS,Apple,494,BBMY0XGYIQ
PROD-11070,  Operative zero tolerance challenge  ,476.07,Home & Kitchen,Nike,467,BR6SVX62C1
PROD-11071,  Seamless discrete customer loyalty  ,445.92,Electronics,Sony,353,BSFOKI0WEA
PROD-11072,  Function-based systematic core  ,216.4,ELECTRONICS,Nike,176,BMMYDU4EXX
PROD-11073,  Fundamental discrete open architecture  ,476.55,electronics,Sony,429,BXGMQ5ZSW8
PROD-11074,  Vision-oriented 24hour service-desk  ,456.4,Books,Samsung,340,BSAEG4480T
PROD-11075,  Devolved leadingedge projection  ,469.52,Electronics,Samsung,127,BYKY9OI222
PROD-11076,  Operative coherent emulation  ,47.97,Beauty,Sony,277,B54GMWQUZI
PROD-11077,  Quality-focused exuding solution  ,459.23,Home & Kitchen,APPLE,406,BHMHZNZG4A
PROD-11078,  Fully-configurable transitional concept  ,333.26,Electronics,Sony,493,BQD53ATEKX
PROD-11079,  Networked 6thgeneration open architecture  ,8.91,Sports,SONY,116,B7P62QMLT1
PROD-11080,  Programmable full-range service-desk  ,349.02,Sports,SONY,446,BYOC0RXKIW
PROD-11081,  Multi-lateral optimizing productivity  ,6.91,Sports,Sony,8,BVFLAOMDVJ
PROD-11082,  Optimized multimedia service-desk  ,379.26,Home & Kitchen,SONY,131,B96HCA7ULH
PROD-11083,  Triple-buffered fresh-thinking structure  ,425.55,ELECTRONICS,Samsung,421,BEL5CPG1MF
PROD-11084,  Ameliorated zero-defect forecast  ,65.01,Apparel,Sony,49,BTJ6FNLMRM
PROD-11085,  Customizable global toolset  ,229.48,electronics,Sony,126,BZ1APCTPIT
PROD-11086,  Cloned solution-oriented support  ,,Apparel,Samsung,72,B55LJW2CLL
PROD-11087,  Monitored multi-state moderator  ,98.67,electronics,   Samsung   ,9,BUGOE04P77
PROD-11088,  Triple-buffered bifurcated utilization  ,457.36,Sports,APPLE,289,BRAIZMUB6G
PROD-11089,  Synergized bi-directional structure  ,320.41,Apparel,Samsung,52,BY9Y53DGGM
PROD-11090,  User-centric value-added open architecture  ,294.95,Home & Kitchen,Sony,331,BKTY106YEH
PROD-11091,  Triple-buffered explicit hierarchy  ,458.62,Electronics,Philips,459,BKYQ4HLX61
PROD-11092,  Down-sized content-based support  ,131.65,ELECTRONICS,Sony,385,BZCXDQ1D8F
PROD-11093,  Re-contextualized exuding project  ,341.77,electronics,APPLE,247,BB41HGPEUK
PROD-11094,  Phased clear-thinking complexity  ,361.09,Home & Kitchen,Apple,464,B2YVJU6YXP
PROD-11095,  Customizable upward-trending Local Area Network  ,210.23,electronics,Sony,99,BXMRHPUMSN
